source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,"Hyperthyroidism, see Overactive thyroid (hyperthyroidism)",https://www.nhs.uk/conditions/overactive-thyroid-hyperthyroidism/,Overactive thyroid (hyperthyroidism),"Hyperthyroidism, see Overactive thyroid (hyperthyroidism)_overview.html","Hyperthyroidism, see Overactive thyroid (hyperthyroidism)_treatment.html",https://www.nhs.uk/conditions/overactive-thyroid-hyperthyroidism/treatment/,,
NHS,Hypnotherapy,https://www.nhs.uk/conditions/hypnotherapy/,Hypnotherapy,Hypnotherapy_overview.html,,,,
NHS,"Hypochondria, see Health anxiety",https://www.nhs.uk/conditions/health-anxiety/,Health anxiety,"Hypochondria, see Health anxiety_overview.html",,,,
NHS,"Hypoglycaemia (low blood sugar), see Low blood sugar (hypoglycaemia)",https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,Low blood sugar (hypoglycaemia),"Hypoglycaemia (low blood sugar), see Low blood sugar (hypoglycaemia)_overview.html",,,,
NHS,Hypoparathyroidism,https://www.nhs.uk/conditions/hypoparathyroidism/,Hypoparathyroidism,Hypoparathyroidism_overview.html,,,,
NHS,"Hypotension, see Low blood pressure (hypotension)",https://www.nhs.uk/conditions/low-blood-pressure-hypotension/,Low blood pressure (hypotension),"Hypotension, see Low blood pressure (hypotension)_overview.html",,,,
NHS,Hypothermia,https://www.nhs.uk/conditions/hypothermia/,Hypothermia,Hypothermia_overview.html,,,,
NHS,"Hypothyroidism, see Underactive thyroid (hypothyroidism)",https://www.nhs.uk/conditions/underactive-thyroid-hypothyroidism/,Underactive thyroid (hypothyroidism),"Hypothyroidism, see Underactive thyroid (hypothyroidism)_overview.html","Hypothyroidism, see Underactive thyroid (hypothyroidism)_treatment.html",https://www.nhs.uk/conditions/underactive-thyroid-hypothyroidism/treatment/,,
NHS,Hypotonia,https://www.nhs.uk/conditions/hypotonia/,Hypotonia,Hypotonia_overview.html,Hypotonia_treatment.html,https://www.nhs.uk/conditions/hypotonia/treatment/,,
NHS,Hysterectomy,https://www.nhs.uk/conditions/hysterectomy/,Hysterectomy,Hysterectomy_overview.html,,Hysterectomy_recovery.html,https://www.nhs.uk/conditions/hysterectomy/recovery/,
NHS,Hysteroscopy,https://www.nhs.uk/conditions/hysteroscopy/,Hysteroscopy,Hysteroscopy_overview.html,,Hysteroscopy_recovery.html,https://www.nhs.uk/conditions/hysteroscopy/recovery/,
NHS,"IBS, see Irritable bowel syndrome (IBS)",https://www.nhs.uk/conditions/irritable-bowel-syndrome-ibs/,Irritable bowel syndrome (IBS),"IBS, see Irritable bowel syndrome (IBS)_overview.html",,,,
NHS,Ichthyosis,https://www.nhs.uk/conditions/ichthyosis/,Ichthyosis,Ichthyosis_overview.html,,,,
NHS,Idiopathic pulmonary fibrosis,https://www.nhs.uk/conditions/idiopathic-pulmonary-fibrosis/,Idiopathic pulmonary fibrosis,Idiopathic pulmonary fibrosis_overview.html,Idiopathic pulmonary fibrosis_treatment.html,https://www.nhs.uk/conditions/idiopathic-pulmonary-fibrosis/treatment/,,
NHS,Ileostomy,https://www.nhs.uk/conditions/ileostomy/,Ileostomy,Ileostomy_overview.html,,Ileostomy_recovery.html,https://www.nhs.uk/conditions/ileostomy/recovery/,
NHS,Impetigo,https://www.nhs.uk/conditions/impetigo/,Impetigo,Impetigo_overview.html,,,,
NHS,"Impotence, see Erectile dysfunction (impotence)",https://www.nhs.uk/conditions/erection-problems-erectile-dysfunction/,Erectile dysfunction (impotence),"Impotence, see Erectile dysfunction (impotence)_overview.html",,,,
NHS,"Incontinence (urinary), see Urinary incontinence",https://www.nhs.uk/conditions/urinary-incontinence/,Urinary incontinence,"Incontinence (urinary), see Urinary incontinence_overview.html",,,,
NHS,Indigestion,https://www.nhs.uk/conditions/indigestion/,Indigestion,Indigestion_overview.html,,,,
NHS,Infected piercings,https://www.nhs.uk/conditions/infected-piercings/,Infected piercings,Infected piercings_overview.html,,,,
NHS,Infertility,https://www.nhs.uk/conditions/infertility/,Infertility,Infertility_overview.html,Infertility_treatment.html,https://www.nhs.uk/conditions/infertility/treatment/,,
NHS,Inflammatory bowel disease,https://www.nhs.uk/conditions/inflammatory-bowel-disease/,Inflammatory bowel disease,Inflammatory bowel disease_overview.html,,,,
NHS,"Influenza, see Flu",https://www.nhs.uk/conditions/flu/,Flu,"Influenza, see Flu_overview.html",,,,
NHS,Ingrown hairs,https://www.nhs.uk/conditions/ingrown-hairs/,Ingrown hairs,Ingrown hairs_overview.html,,,,
NHS,Ingrown toenail,https://www.nhs.uk/conditions/ingrown-toenail/,Ingrown toenail,Ingrown toenail_overview.html,,,,
NHS,Inguinal hernia repair,https://www.nhs.uk/conditions/inguinal-hernia-repair/,Inguinal hernia repair,Inguinal hernia repair_overview.html,,Inguinal hernia repair_recovery.html,https://www.nhs.uk/conditions/inguinal-hernia-repair/recovery/,
NHS,Insect bites and stings,https://www.nhs.uk/conditions/insect-bites-and-stings/,Insect bites and stings,Insect bites and stings_overview.html,Insect bites and stings_treatment.html,https://www.nhs.uk/conditions/insect-bites-and-stings/treatment/,,
NHS,Insomnia,https://www.nhs.uk/conditions/insomnia/,Insomnia,Insomnia_overview.html,,,,
NHS,Intensive care,https://www.nhs.uk/conditions/intensive-care/,Intensive care,Intensive care_overview.html,,,,
NHS,"Intersex, see Differences in sex development",https://www.nhs.uk/conditions/differences-in-sex-development/,Differences in sex development,"Intersex, see Differences in sex development_overview.html",,,,
NHS,Interstitial cystitis,https://www.nhs.uk/conditions/interstitial-cystitis/,Interstitial cystitis,Interstitial cystitis_overview.html,,,,
NHS,Intracranial hypertension,https://www.nhs.uk/conditions/intracranial-hypertension/,Intracranial hypertension,Intracranial hypertension_overview.html,,,,
NHS,Intrauterine insemination (IUI),https://www.nhs.uk/conditions/artificial-insemination/,Intrauterine insemination (IUI),Intrauterine insemination (IUI)_overview.html,,,,
NHS,Iron deficiency anaemia,https://www.nhs.uk/conditions/iron-deficiency-anaemia/,Iron deficiency anaemia,Iron deficiency anaemia_overview.html,,,,
NHS,Irregular periods,https://www.nhs.uk/conditions/irregular-periods/,Irregular periods,Irregular periods_overview.html,,,,
NHS,Irritable bowel syndrome (IBS),https://www.nhs.uk/conditions/irritable-bowel-syndrome-ibs/,Irritable bowel syndrome (IBS),Irritable bowel syndrome (IBS)_overview.html,,,,
NHS,"Irritable hip, see Hip pain in children (irritable hip)",https://www.nhs.uk/conditions/hip-pain-children-irritable-hip/,Hip pain in children (irritable hip),"Irritable hip, see Hip pain in children (irritable hip)_overview.html",,,,
NHS,Isovaleric acidaemia,https://www.nhs.uk/conditions/isovaleric-acidaemia/,Isovaleric acidaemia,Isovaleric acidaemia_overview.html,,,,
NHS,Itchy bottom,https://www.nhs.uk/conditions/itchy-anus/,Itchy bottom,Itchy bottom_overview.html,,,,
NHS,Itchy skin,https://www.nhs.uk/conditions/itchy-skin/,Itchy skin,Itchy skin_overview.html,,,,
NHS,IVF,https://www.nhs.uk/conditions/ivf/,IVF,IVF_overview.html,,,,
NHS,Japanese encephalitis,https://www.nhs.uk/conditions/japanese-encephalitis/,Japanese encephalitis,Japanese encephalitis_overview.html,,,,
NHS,Jaundice,https://www.nhs.uk/conditions/jaundice/,Jaundice,Jaundice_overview.html,,,,
NHS,"Jaundice in newborns, see Newborn jaundice",https://www.nhs.uk/conditions/jaundice-newborn/,Newborn jaundice,"Jaundice in newborns, see Newborn jaundice_overview.html","Jaundice in newborns, see Newborn jaundice_treatment.html",https://www.nhs.uk/conditions/jaundice-newborn/treatment/,,
NHS,"Jaw pain, see Temporomandibular disorder (TMD)",https://www.nhs.uk/conditions/temporomandibular-disorder-tmd/,Temporomandibular disorder (TMD),"Jaw pain, see Temporomandibular disorder (TMD)_overview.html",,,,
NHS,Jellyfish and other sea creature stings,https://www.nhs.uk/conditions/jellyfish-and-other-sea-creature-stings/,Jellyfish and other sea creature stings,Jellyfish and other sea creature stings_overview.html,,,,
NHS,Jet lag,https://www.nhs.uk/conditions/jet-lag/,Jet lag,Jet lag_overview.html,,,,
NHS,Joint hypermobility syndrome,https://www.nhs.uk/conditions/joint-hypermobility-syndrome/,Joint hypermobility syndrome,Joint hypermobility syndrome_overview.html,,,,
NHS,Joint pain,https://www.nhs.uk/conditions/joint-pain/,Joint pain,Joint pain_overview.html,,,,
NHS,Kaposi's sarcoma,https://www.nhs.uk/conditions/kaposis-sarcoma/,Kaposi's sarcoma,Kaposi's sarcoma_overview.html,,,,
NHS,Kawasaki disease,https://www.nhs.uk/conditions/kawasaki-disease/,Kawasaki disease,Kawasaki disease_overview.html,Kawasaki disease_treatment.html,https://www.nhs.uk/conditions/kawasaki-disease/treatment/,,
NHS,Keratosis pilaris,https://www.nhs.uk/conditions/keratosis-pilaris/,Keratosis pilaris,Keratosis pilaris_overview.html,,,,
NHS,Kidney cancer,https://www.nhs.uk/conditions/kidney-cancer/,Kidney cancer,Kidney cancer_overview.html,Kidney cancer_treatment.html,https://www.nhs.uk/conditions/kidney-cancer/treatment/,,
NHS,"Kidney failure, see Chronic kidney disease",https://www.nhs.uk/conditions/kidney-disease/,Chronic kidney disease,"Kidney failure, see Chronic kidney disease_overview.html","Kidney failure, see Chronic kidney disease_treatment.html",https://www.nhs.uk/conditions/kidney-disease/treatment/,,
NHS,Kidney infection,https://www.nhs.uk/conditions/kidney-infection/,Kidney infection,Kidney infection_overview.html,Kidney infection_treatment.html,https://www.nhs.uk/conditions/kidney-infection/treatment/,,
NHS,Kidney stones,https://www.nhs.uk/conditions/kidney-stones/,Kidney stones,Kidney stones_overview.html,Kidney stones_treatment.html,https://www.nhs.uk/conditions/kidney-stones/treatment/,,
NHS,Kidney transplant,https://www.nhs.uk/conditions/kidney-transplant/,Kidney transplant,Kidney transplant_overview.html,,,,
NHS,Klinefelter syndrome,https://www.nhs.uk/conditions/klinefelters-syndrome/,Klinefelter syndrome,Klinefelter syndrome_overview.html,,,,
NHS,Knee ligament surgery,https://www.nhs.uk/conditions/knee-ligament-surgery/,Knee ligament surgery,Knee ligament surgery_overview.html,,Knee ligament surgery_recovery.html,https://www.nhs.uk/conditions/knee-ligament-surgery/recovery/,
NHS,Knee pain,https://www.nhs.uk/conditions/knee-pain/,Knee pain,Knee pain_overview.html,,,,
NHS,Knee replacement,https://www.nhs.uk/conditions/knee-replacement/,Knee replacement,Knee replacement_overview.html,,Knee replacement_recovery.html,https://www.nhs.uk/conditions/knee-replacement/recovery/,
NHS,Knock knees,https://www.nhs.uk/conditions/knock-knees/,Knock knees,Knock knees_overview.html,,,,
NHS,Knocked-out tooth,https://www.nhs.uk/conditions/knocked-out-tooth/,Knocked-out tooth,Knocked-out tooth_overview.html,,,,
NHS,Kwashiorkor,https://www.nhs.uk/conditions/kwashiorkor/,Kwashiorkor,Kwashiorkor_overview.html,,,,
NHS,Kyphosis,https://www.nhs.uk/conditions/kyphosis/,Kyphosis,Kyphosis_overview.html,Kyphosis_treatment.html,https://www.nhs.uk/conditions/kyphosis/treatment/,,
NHS,Leaky gut syndrome,https://www.nhs.uk/conditions/leaky-gut-syndrome/,Additional links to review,Leaky gut syndrome_overview.html,,,,
NHS,Labial fusion,https://www.nhs.uk/conditions/labial-fusion/,Labial fusion,Labial fusion_overview.html,,,,
NHS,Labyrinthitis and vestibular neuritis,https://www.nhs.uk/conditions/labyrinthitis/,Labyrinthitis and vestibular neuritis,Labyrinthitis and vestibular neuritis_overview.html,,,,
NHS,Lactate dehydrogenase (LDH) test,https://www.nhs.uk/conditions/ldh-test/,Lactate dehydrogenase (LDH) test,Lactate dehydrogenase (LDH) test_overview.html,,,,
NHS,Lactose intolerance,https://www.nhs.uk/conditions/lactose-intolerance/,Lactose intolerance,Lactose intolerance_overview.html,Lactose intolerance_treatment.html,https://www.nhs.uk/conditions/lactose-intolerance/treatment/,,
NHS,Lambert-Eaton myasthenic syndrome,https://www.nhs.uk/conditions/lambert-eaton-myasthenic-syndrome/,Lambert-Eaton myasthenic syndrome,Lambert-Eaton myasthenic syndrome_overview.html,,,,
NHS,Laparoscopy (keyhole surgery),https://www.nhs.uk/conditions/laparoscopy/,Laparoscopy (keyhole surgery),Laparoscopy (keyhole surgery)_overview.html,,,,
NHS,Laryngeal (larynx) cancer,https://www.nhs.uk/conditions/laryngeal-cancer/,Laryngeal (larynx) cancer,Laryngeal (larynx) cancer_overview.html,Laryngeal (larynx) cancer_treatment.html,https://www.nhs.uk/conditions/laryngeal-cancer/treatment/,Laryngeal (larynx) cancer_recovery.html,https://www.nhs.uk/conditions/laryngeal-cancer/recovery/
NHS,Laryngitis,https://www.nhs.uk/conditions/laryngitis/,Laryngitis,Laryngitis_overview.html,,,,
NHS,Laxatives,https://www.nhs.uk/conditions/laxatives/,Laxatives,Laxatives_overview.html,,,,
NHS,Lazy eye,https://www.nhs.uk/conditions/lazy-eye/,Lazy eye,Lazy eye_overview.html,Lazy eye_treatment.html,https://www.nhs.uk/conditions/lazy-eye/treatment/,,
NHS,Learning disabilities,https://www.nhs.uk/conditions/learning-disabilities/,Learning disabilities,Learning disabilities_overview.html,,,,
NHS,Leg cramps,https://www.nhs.uk/conditions/leg-cramps/,Leg cramps,Leg cramps_overview.html,,,,
NHS,"Leg ulcer, see Venous leg ulcer",https://www.nhs.uk/conditions/leg-ulcer/,Venous leg ulcer,"Leg ulcer, see Venous leg ulcer_overview.html","Leg ulcer, see Venous leg ulcer_treatment.html",https://www.nhs.uk/conditions/leg-ulcer/treatment/,,
NHS,Legionnaires' disease,https://www.nhs.uk/conditions/legionnaires-disease/,Legionnaires' disease,Legionnaires' disease_overview.html,,,,
NHS,Leptospirosis (Weil's disease),https://www.nhs.uk/conditions/leptospirosis/,Leptospirosis (Weil's disease),Leptospirosis (Weil's disease)_overview.html,,,,
NHS,"Leukaemia (acute lymphoblastic), see Acute lymphoblastic leukaemia",https://www.nhs.uk/conditions/acute-lymphoblastic-leukaemia/,Acute lymphoblastic leukaemia,"Leukaemia (acute lymphoblastic), see Acute lymphoblastic leukaemia_overview.html","Leukaemia (acute lymphoblastic), see Acute lymphoblastic leukaemia_treatment.html",https://www.nhs.uk/conditions/acute-lymphoblastic-leukaemia/treatment/,,
NHS,"Leukaemia (acute myeloid), see Acute myeloid leukaemia",https://www.nhs.uk/conditions/acute-myeloid-leukaemia/,Acute myeloid leukaemia,"Leukaemia (acute myeloid), see Acute myeloid leukaemia_overview.html","Leukaemia (acute myeloid), see Acute myeloid leukaemia_treatment.html",https://www.nhs.uk/conditions/acute-myeloid-leukaemia/treatment/,,
NHS,"Leukaemia (chronic lymphocytic), see Chronic lymphocytic leukaemia",https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/,Chronic lymphocytic leukaemia,"Leukaemia (chronic lymphocytic), see Chronic lymphocytic leukaemia_overview.html","Leukaemia (chronic lymphocytic), see Chronic lymphocytic leukaemia_treatment.html",https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/treatment/,,
NHS,"Leukaemia (chronic myeloid), see Chronic myeloid leukaemia",https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/,Chronic myeloid leukaemia,"Leukaemia (chronic myeloid), see Chronic myeloid leukaemia_overview.html","Leukaemia (chronic myeloid), see Chronic myeloid leukaemia_treatment.html",https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/treatment/,,
NHS,"Leukaemia (hairy cell), see Hairy cell leukaemia",https://www.nhs.uk/conditions/hairy-cell-leukaemia/,Hairy cell leukaemia,"Leukaemia (hairy cell), see Hairy cell leukaemia_overview.html",,,,
NHS,Leukoplakia,https://www.nhs.uk/conditions/leukoplakia/,Leukoplakia,Leukoplakia_overview.html,,,,
NHS,Lichen planus,https://www.nhs.uk/conditions/lichen-planus/,Lichen planus,Lichen planus_overview.html,,,,
NHS,Lichen sclerosus,https://www.nhs.uk/conditions/lichen-sclerosus/,Lichen sclerosus,Lichen sclerosus_overview.html,,,,
NHS,Limping in children,https://www.nhs.uk/conditions/limp-in-children/,Limping in children,Limping in children_overview.html,,,,
NHS,Lipoedema,https://www.nhs.uk/conditions/lipoedema/,Lipoedema,Lipoedema_overview.html,,,,
NHS,Lipoma,https://www.nhs.uk/conditions/lipoma/,Lipoma,Lipoma_overview.html,,,,
NHS,"Lips (sore or dry), see Sore or dry lips",https://www.nhs.uk/conditions/sore-or-dry-lips/,Sore or dry lips,"Lips (sore or dry), see Sore or dry lips_overview.html",,,,
NHS,Listeriosis,https://www.nhs.uk/conditions/listeriosis/,Listeriosis,Listeriosis_overview.html,,,,
NHS,Liver cancer,https://www.nhs.uk/conditions/liver-cancer/,Liver cancer,Liver cancer_overview.html,Liver cancer_treatment.html,https://www.nhs.uk/conditions/liver-cancer/treatment/,,
NHS,Liver disease,https://www.nhs.uk/conditions/liver-disease/,Liver disease,Liver disease_overview.html,,,,
NHS,"Liver disease (alcohol-related), see Alcohol-related liver disease",https://www.nhs.uk/conditions/alcohol-related-liver-disease-arld/,Alcohol-related liver disease,"Liver disease (alcohol-related), see Alcohol-related liver disease_overview.html","Liver disease (alcohol-related), see Alcohol-related liver disease_treatment.html",https://www.nhs.uk/conditions/alcohol-related-liver-disease-arld/treatment/,,
NHS,Liver transplant,https://www.nhs.uk/conditions/liver-transplant/,Liver transplant,Liver transplant_overview.html,,,,
NHS,Local anaesthesia,https://www.nhs.uk/conditions/local-anaesthesia/,Local anaesthesia,Local anaesthesia_overview.html,,,,
NHS,Long QT syndrome,https://www.nhs.uk/conditions/long-qt-syndrome/,Long QT syndrome,Long QT syndrome_overview.html,,,,
NHS,Long-sightedness,https://www.nhs.uk/conditions/long-sightedness/,Long-sightedness,Long-sightedness_overview.html,Long-sightedness_treatment.html,https://www.nhs.uk/conditions/long-sightedness/treatment/,,
NHS,Loss of libido (reduced sex drive),https://www.nhs.uk/conditions/loss-of-libido/,Loss of libido (reduced sex drive),Loss of libido (reduced sex drive)_overview.html,,,,
NHS,Lost or changed sense of smell,https://www.nhs.uk/conditions/lost-or-changed-sense-smell/,Lost or changed sense of smell,Lost or changed sense of smell_overview.html,,,,
NHS,Low blood pressure (hypotension),https://www.nhs.uk/conditions/low-blood-pressure-hypotension/,Low blood pressure (hypotension),Low blood pressure (hypotension)_overview.html,,,,
NHS,Low blood sugar (hypoglycaemia),https://www.nhs.uk/conditions/low-blood-sugar-hypoglycaemia/,Low blood sugar (hypoglycaemia),Low blood sugar (hypoglycaemia)_overview.html,,,,
NHS,Low sperm count,https://www.nhs.uk/conditions/low-sperm-count/,Low sperm count,Low sperm count_overview.html,,,,
NHS,Low white blood cell count,https://www.nhs.uk/conditions/low-white-blood-cell-count/,Low white blood cell count,Low white blood cell count_overview.html,,,,
NHS,Lumbar decompression surgery,https://www.nhs.uk/conditions/lumbar-decompression-surgery/,Lumbar decompression surgery,Lumbar decompression surgery_overview.html,,Lumbar decompression surgery_recovery.html,https://www.nhs.uk/conditions/lumbar-decompression-surgery/recovery/,
NHS,Lumbar puncture,https://www.nhs.uk/conditions/lumbar-puncture/,Lumbar puncture,Lumbar puncture_overview.html,,,,
NHS,Lumps,https://www.nhs.uk/conditions/lumps/,Lumps,Lumps_overview.html,,,,
NHS,Lung cancer,https://www.nhs.uk/conditions/lung-cancer/,Lung cancer,Lung cancer_overview.html,Lung cancer_treatment.html,https://www.nhs.uk/conditions/lung-cancer/treatment/,,
NHS,Lung transplant,https://www.nhs.uk/conditions/lung-transplant/,Lung transplant,Lung transplant_overview.html,,Lung transplant_recovery.html,https://www.nhs.uk/conditions/lung-transplant/recovery/,
NHS,Lupus,https://www.nhs.uk/conditions/lupus/,Lupus,Lupus_overview.html,,,,
NHS,Lyme disease,https://www.nhs.uk/conditions/lyme-disease/,Lyme disease,Lyme disease_overview.html,,,,
NHS,Lymphoedema,https://www.nhs.uk/conditions/lymphoedema/,Lymphoedema,Lymphoedema_overview.html,Lymphoedema_treatment.html,https://www.nhs.uk/conditions/lymphoedema/treatment/,,
NHS,"Macular degeneration (age-related), see Age-related macular degeneration (AMD)",https://www.nhs.uk/conditions/age-related-macular-degeneration-amd/,Age-related macular degeneration (AMD),"Macular degeneration (age-related), see Age-related macular degeneration (AMD)_overview.html",,,,
NHS,Macular hole,https://www.nhs.uk/conditions/macular-hole/,Macular hole,Macular hole_overview.html,,,,
NHS,Magnesium test,https://www.nhs.uk/conditions/magnesium-test/,Magnesium test,Magnesium test_overview.html,,,,
NHS,Malaria,https://www.nhs.uk/conditions/malaria/,Malaria,Malaria_overview.html,,,,
NHS,"Male menopause, see The 'male menopause'",https://www.nhs.uk/conditions/male-menopause/,The 'male menopause',"Male menopause, see The 'male menopause'_overview.html",,,,
NHS,Malignant brain tumour (brain cancer),https://www.nhs.uk/conditions/malignant-brain-tumour/,Malignant brain tumour (brain cancer),Malignant brain tumour (brain cancer)_overview.html,,,,
NHS,Mallet finger,https://www.nhs.uk/conditions/mallet-finger/,Mallet finger,Mallet finger_overview.html,,,,
NHS,Malnutrition,https://www.nhs.uk/conditions/malnutrition/,Malnutrition,Malnutrition_overview.html,Malnutrition_treatment.html,https://www.nhs.uk/conditions/malnutrition/treatment/,,
NHS,Maple syrup urine disease,https://www.nhs.uk/conditions/maple-syrup-urine-disease/,Maple syrup urine disease,Maple syrup urine disease_overview.html,,,,
NHS,Marfan syndrome,https://www.nhs.uk/conditions/marfan-syndrome/,Marfan syndrome,Marfan syndrome_overview.html,Marfan syndrome_treatment.html,https://www.nhs.uk/conditions/marfan-syndrome/treatment/,,
NHS,Mastectomy,https://www.nhs.uk/conditions/mastectomy/,Mastectomy,Mastectomy_overview.html,,,,
NHS,Mastitis,https://www.nhs.uk/conditions/mastitis/,Mastitis,Mastitis_overview.html,,,,
NHS,Mastocytosis,https://www.nhs.uk/conditions/mastocytosis/,Mastocytosis,Mastocytosis_overview.html,Mastocytosis_treatment.html,https://www.nhs.uk/conditions/mastocytosis/treatment/,,
NHS,Mastoiditis,https://www.nhs.uk/conditions/mastoiditis/,Mastoiditis,Mastoiditis_overview.html,,,,
NHS,MCADD,https://www.nhs.uk/conditions/mcadd/,MCADD,MCADD_overview.html,,,,
NHS,Measles,https://www.nhs.uk/conditions/measles/,Measles,Measles_overview.html,Measles_treatment.html,https://www.nhs.uk/conditions/measles/treatment/,,
NHS,Medically unexplained symptoms,https://www.nhs.uk/conditions/medically-unexplained-symptoms/,Medically unexplained symptoms,Medically unexplained symptoms_overview.html,,,,
NHS,Medicines information,https://www.nhs.uk/conditions/medicines-information/,Medicines information,Medicines information_overview.html,,,,
NHS,Memory loss (amnesia),https://www.nhs.uk/conditions/memory-loss-amnesia/,Memory loss (amnesia),Memory loss (amnesia)_overview.html,,,,
NHS,Meningitis,https://www.nhs.uk/conditions/meningitis/,Meningitis,Meningitis_overview.html,Meningitis_treatment.html,https://www.nhs.uk/conditions/meningitis/treatment/,,
NHS,Menopause,https://www.nhs.uk/conditions/menopause/,Menopause,Menopause_overview.html,Menopause_treatment.html,https://www.nhs.uk/conditions/menopause/treatment/,,
NHS,"Menopause (early), see Early menopause",https://www.nhs.uk/conditions/early-menopause/,Early menopause,"Menopause (early), see Early menopause_overview.html",,,,
NHS,"Menstrual pain, see Period pain",https://www.nhs.uk/conditions/period-pain/,Period pain,"Menstrual pain, see Period pain_overview.html",,,,
NHS,Mental health and wellbeing,https://www.nhs.uk/conditions/stress-anxiety-depression/,Additional links to review,Mental health and wellbeing_overview.html,,,,
NHS,Mesothelioma,https://www.nhs.uk/conditions/mesothelioma/,Mesothelioma,Mesothelioma_overview.html,,,,
NHS,Metabolic syndrome,https://www.nhs.uk/conditions/metabolic-syndrome/,Metabolic syndrome,Metabolic syndrome_overview.html,,,,
NHS,Metallic taste,https://www.nhs.uk/conditions/metallic-taste/,Metallic taste,Metallic taste_overview.html,,,,
NHS,Middle East respiratory syndrome (MERS),https://www.nhs.uk/conditions/middle-east-respiratory-syndrome-mers/,Middle East respiratory syndrome (MERS),Middle East respiratory syndrome (MERS)_overview.html,,,,
NHS,Migraine,https://www.nhs.uk/conditions/migraine/,Migraine,Migraine_overview.html,Migraine_treatment.html,https://www.nhs.uk/conditions/migraine/treatment/,,
NHS,Miscarriage,https://www.nhs.uk/conditions/miscarriage/,Miscarriage,Miscarriage_overview.html,,,,
NHS,Mitral valve problems,https://www.nhs.uk/conditions/mitral-valve-problems/,Mitral valve problems,Mitral valve problems_overview.html,,,,
NHS,Molar pregnancy,https://www.nhs.uk/conditions/molar-pregnancy/,Molar pregnancy,Molar pregnancy_overview.html,,,,
NHS,Moles,https://www.nhs.uk/conditions/moles/,Moles,Moles_overview.html,,,,
NHS,Molluscum contagiosum,https://www.nhs.uk/conditions/molluscum-contagiosum/,Molluscum contagiosum,Molluscum contagiosum_overview.html,Molluscum contagiosum_treatment.html,https://www.nhs.uk/conditions/molluscum-contagiosum/treatment/,,
NHS,Monkeypox,https://www.nhs.uk/conditions/monkeypox/,Monkeypox,Monkeypox_overview.html,,,,
NHS,Morton's neuroma,https://www.nhs.uk/conditions/mortons-neuroma/,Morton's neuroma,Morton's neuroma_overview.html,,,,
NHS,Motion sickness,https://www.nhs.uk/conditions/motion-sickness/,Motion sickness,Motion sickness_overview.html,,,,
NHS,Motor neurone disease,https://www.nhs.uk/conditions/motor-neurone-disease/,Motor neurone disease,Motor neurone disease_overview.html,,,,
NHS,Mouth cancer,https://www.nhs.uk/conditions/mouth-cancer/,Mouth cancer,Mouth cancer_overview.html,Mouth cancer_treatment.html,https://www.nhs.uk/conditions/mouth-cancer/treatment/,,
NHS,"Mouth thrush, see Oral thrush (mouth thrush)",https://www.nhs.uk/conditions/oral-thrush-mouth-thrush/,Oral thrush (mouth thrush),"Mouth thrush, see Oral thrush (mouth thrush)_overview.html",,,,
NHS,Mouth ulcers,https://www.nhs.uk/conditions/mouth-ulcers/,Mouth ulcers,Mouth ulcers_overview.html,,,,
NHS,MRI scan,https://www.nhs.uk/conditions/mri-scan/,MRI scan,MRI scan_overview.html,,,,
NHS,MRSA,https://www.nhs.uk/conditions/mrsa/,MRSA,MRSA_overview.html,,,,
NHS,Mucositis,https://www.nhs.uk/conditions/mucositis/,Mucositis,Mucositis_overview.html,,,,
NHS,Multiple myeloma,https://www.nhs.uk/conditions/multiple-myeloma/,Multiple myeloma,Multiple myeloma_overview.html,Multiple myeloma_treatment.html,https://www.nhs.uk/conditions/multiple-myeloma/treatment/,,
NHS,Multiple sclerosis,https://www.nhs.uk/conditions/multiple-sclerosis/,Multiple sclerosis,Multiple sclerosis_overview.html,Multiple sclerosis_treatment.html,https://www.nhs.uk/conditions/multiple-sclerosis/treatment/,,
NHS,Multiple system atrophy,https://www.nhs.uk/conditions/multiple-system-atrophy/,Multiple system atrophy,Multiple system atrophy_overview.html,,,,
NHS,Mumps,https://www.nhs.uk/conditions/mumps/,Mumps,Mumps_overview.html,Mumps_treatment.html,https://www.nhs.uk/conditions/mumps/treatment/,,
NHS,Munchausen's syndrome,https://www.nhs.uk/conditions/munchausens-syndrome/,Overview - Munchausen's syndrome,Munchausen's syndrome_overview.html,,,,
NHS,Muscular dystrophy,https://www.nhs.uk/conditions/muscular-dystrophy/,Muscular dystrophy,Muscular dystrophy_overview.html,Muscular dystrophy_treatment.html,https://www.nhs.uk/conditions/muscular-dystrophy/treatment/,,
NHS,Myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS),https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/,Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS),Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS)_overview.html,Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS)_treatment.html,https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/treatment/,,
